id,taxid,superkingdom,organism,title,valid
NC_022974,1327965,Viruses,Pseudomonas phage CHA_P1,"Pseudomonas phage CHA_P1, complete genome",True
NC_012742,538979,Viruses,Xanthomonas phage phiL7,"Xanthomonas phage phiL7, complete genome",True
MH727561,2301619,Viruses,Mycobacterium phage Serendipitous,"Mycobacterium phage Serendipitous, complete genome",True
MH045568,2126931,Viruses,Microbacterium phage Kieran,"Microbacterium phage Kieran, complete genome",True
JN831654,2923007,Viruses,Mycobacterium phage Saintus,"Mycobacterium phage Saintus, complete genome",True
JN698991,1089123,Viruses,Mycobacterium phage Hedgerow,"Mycobacterium phage Hedgerow, complete genome",True
NC_009810,40522,Viruses,Listeria phage A500,"Listeria phage A500, complete genome",True
KM923971,1606763,Viruses,Mycobacterium phage Kratio,"Mycobacterium phage Kratio, complete genome",True
KT438500,1718171,Viruses,Mycobacterium phage Pari,"Mycobacterium phage Pari, complete genome",True
KU160662,1772312,Viruses,Arthrobacter phage RAP15,"Arthrobacter phage RAP15, complete genome",True
NC_008798,2993858,Viruses,Staphylococcus phage phiETA2,"Staphylococcus phage phiETA2 DNA, complete genome, strain: TY94",True
KX579975,1897540,Viruses,Mycobacterium phage Mundrea,"Mycobacterium phage Mundrea, complete genome",True
MH450116,2250420,Viruses,Mycobacterium phage Buckeye,"Mycobacterium phage Buckeye, complete genome",True
MH271307,2201438,Viruses,Microbacterium phage OlinDD,"Microbacterium phage OlinDD, complete genome",True
MH669006,2301574,Viruses,Streptomyces phage LibertyBell,"Streptomyces phage LibertyBell, complete genome",True
NC_015280,445700,Viruses,Prochlorococcus phage P-HM1,"Prochlorococcus phage P-HM1, complete genome",True
MH576953,2283255,Viruses,Mycobacterium phage Hopey,"Mycobacterium phage Hopey, complete genome",True
NC_021062,1204538,Viruses,Pseudomonas phage Phi-S1,"Pseudomonas phage Phi-S1, complete genome",True
NC_013692,655098,Viruses,Pseudomonas phage LIT1,"Pseudomonas phage LIT1, complete genome",True
MH371107,2250359,Viruses,Mycobacterium phage Doddsville,"Mycobacterium phage Doddsville, complete genome",True
NC_006949,101570,Viruses,Enterobacteria phage ES18,"Enterobacteria phage ES18, complete genome",True
NC_020080,1129147,Viruses,Klebsiella phage KP27,"Klebsiella phage KP27, complete genome",True
NC_028929,1591073,Viruses,Listeria phage vB_LmoS_293,"Listeria phage vB_LmoS_293, complete genome",True
NC_031043,1883377,Viruses,Erwinia phage vB_EamM_Phobos,"Erwinia phage vB_EamM_Phobos, complete genome",True
NC_007917,2883936,Viruses,Clostridium phage phi CD119,"Clostridium phage phi CD119, complete genome",True
NC_005880,2928685,Viruses,Staphylococcus phage K,"Staphylococcus phage K, complete genome",True
MH834621,2419963,Viruses,Arthrobacter phage Nandita,"Arthrobacter phage Nandita, complete genome",True
MH727545,2301610,Viruses,Mycobacterium phage DismalStressor,"Mycobacterium phage DismalStressor, complete genome",True
NC_029107,1483485,Viruses,Ralstonia phage RS138,"Ralstonia phage RS138 DNA, complete genome",True
JF704114,1034148,Viruses,Mycobacterium phage Vix,"Mycobacterium phage Vix, complete genome",True
NC_024138,1471542,Viruses,Mycobacterium phage MosMoris,"Mycobacterium phage MosMoris, complete genome",True
NC_019507,2881391,Viruses,Campylobacter phage CP21,"Campylobacter phage CP21, complete genome",True
MG770211,2079280,Viruses,Gordonia phage Flakey,"Gordonia phage Flakey, complete genome",True
NC_031234,1821552,Viruses,Gordonia phage Emalyn,"Gordonia phage Emalyn, complete genome",True
KR080195,1647302,Viruses,Mycobacterium phage Phayonce,"Mycobacterium phage Phayonce, complete genome",True
KT355472,1698364,Viruses,Mycobacterium phage Cedasite,"Mycobacterium phage Cedasite, complete genome",True
MH399782,2250382,Viruses,Mycobacterium phage Niza,"Mycobacterium phage Niza, complete genome",True
NC_004585,198539,Viruses,Streptococcus phage 315.2,"Streptococcus prophage 315.2, complete genome",True
NC_031095,1654928,Viruses,Klebsiella phage PKO111,"Klebsiella phage PKO111, complete genome",True
KR824843,1673889,Viruses,Mycobacterium phage Ovechkin,"Mycobacterium phage Ovechkin, complete genome",True
MH045554,2126923,Viruses,Microbacterium phage Bandik,"Microbacterium phage Bandik, complete genome",True
MK524500,2530132,Viruses,Mycobacterium phage Kevin1,"Mycobacterium phage Kevin1, complete genome",True
MK468591,2530173,Viruses,Mycobacterium phage Arissanae,"Mycobacterium phage Arissanae, complete genome",True
MH669005,2301566,Viruses,Mycobacterium phage JoeyJr,"Mycobacterium phage JoeyJr, complete genome",True
KU998251,1838070,Viruses,Gordonia phage KatherineG,"Gordonia phage KatherineG, complete genome",True
MF975637,2041354,Viruses,Streptomyces phage Scap1,"Streptomyces phage Scap1, complete genome",True
KU647627,1796996,Viruses,Arthrobacter phage Kitkat,"Arthrobacter phage Kitkat, complete genome",True
MF185723,2015836,Viruses,Arthrobacter phage RosiePosie,"Arthrobacter phage RosiePosie, complete genome",True
NC_016764,1100790,Viruses,Pseudomonas phage Bf7,"Pseudomonas phage Bf7, complete genome",True
MH576967,2283263,Viruses,Mycobacterium phage UAch1,"Mycobacterium phage UAch1, complete genome",True
KR053198,1647472,Viruses,Gordonia phage GMA5,"Gordonia phage GMA5, complete genome",True
MH744416,2315611,Viruses,Microbacterium phage Dongwon,"Microbacterium phage Dongwon, complete genome",True
KT365399,1701801,Viruses,Mycobacterium phage Annihilator,"Mycobacterium phage Annihilator, complete genome",True
KR063278,1647286,Viruses,Gordonia phage GMA7,"Gordonia phage GMA7, complete genome",True
KU160673,1772323,Viruses,Arthrobacter phage Wilde,"Arthrobacter phage Wilde, complete genome",True
NC_008202,2911433,Viruses,Mycobacterium phage Halo,"Mycobacterium phage Halo, complete genome",True
MH025890,2126784,Viruses,Gordonia phage Djokovic,"Gordonia phage Djokovic, complete genome",True
GQ303262,663556,Viruses,Mycobacterium phage LRRHood,"Mycobacterium phage LRRHood, complete genome",True
MH479925,2250397,Viruses,Gordonia phage Ronaldo,"Gordonia phage Ronaldo, complete genome",True
MG099946,2047841,Viruses,Mycobacterium phage LouisV14,"Mycobacterium phage LouisV14, complete genome",True
KU160651,1772327,Viruses,Arthrobacter phage Jawnski,"Arthrobacter phage Jawnski, complete genome",True
MH077578,2163591,Viruses,Mycobacterium phage DillTech15,"Mycobacterium phage DillTech15, complete genome",True
MH744424,2315610,Viruses,Gordonia phage Turuncu,"Gordonia phage Turuncu, complete genome",True
NC_018280,1197951,Viruses,Celeribacter phage P12053L,"Celeribacter phage P12053L, complete genome",True
NC_011046,2898538,Viruses,Lactococcus phage bIBB29,"Lactococcus phage bIBB29, complete genome",True
NC_028677,1701851,Viruses,Rhodococcus phage CosmicSans,"Rhodococcus phage CosmicSans, complete genome",True
NC_023726,2922223,Viruses,Mycobacterium phage Euphoria,"Mycobacterium phage Euphoria, complete genome",True
JQ896627,1176425,Viruses,Mycobacterium phage ICleared,"Mycobacterium phage ICleared, complete genome",True
NC_028979,1506716,Viruses,Mycobacterium phage Cheetobro,"Mycobacterium phage Cheetobro, complete genome",True
MG099951,2047845,Viruses,Mycobacterium phage Wilkins,"Mycobacterium phage Wilkins, complete genome",True
MK279896,2499022,Viruses,Arthrobacter phage Zorro,"Arthrobacter phage Zorro, complete genome",True
KU716095,1805458,Viruses,Mycobacterium phage Myxus,"Mycobacterium phage Myxus, complete genome",True
NC_004303,2681626,Viruses,Streptococcus phage 01205,"Streptococcus phage 01205, complete genome",True
NC_018840,1229791,Viruses,Propionibacterium phage P100_1,"Propionibacterium phage P100_1, complete genome",True
NC_006557,294382,Viruses,Bacillus phage BCASJ1c,"Bacillus phage BCJA1c, complete genome",True
MH155876,2182403,Viruses,Mycobacterium phage Priamo,"Mycobacterium phage Priamo, complete genome",True
MK310140,2500804,Viruses,Mycobacterium phage Gemma,"Mycobacterium phage Gemma, complete genome",True
NC_031123,1805466,Viruses,Citrobacter phage SH3,"Citrobacter phage SH3, complete genome",True
NC_031076,1838137,Viruses,Propionibacterium phage PFR1,"Propionibacterium phage PFR1, complete genome",True
JN185608,2922987,Viruses,Mycobacterium phage JAWS,"Mycobacterium phage JAWS, complete genome",True
NC_004820,225725,Viruses,Bacillus phage phBC6A51,"Bacillus prophage phBC6A51, complete genome",True
NC_005131,247080,Viruses,Ralstonia phage p12J,"Ralstonia phage p12J, complete genome",True
KU255188,1777058,Viruses,Mycobacterium phage JenCasNa,"Mycobacterium phage JenCasNa, complete genome",True
MF919527,2041545,Viruses,Mycobacterium phage Phox,"Mycobacterium phage Phox, complete genome",True
NC_031002,1862961,Viruses,Lactococcus phage M6162,"Lactococcus phage M6162, complete genome",True
NC_019451,1158680,Viruses,Pseudomonas phage NH-4,"Pseudomonas phage NH-4, complete genome",True
NC_028922,1647305,Viruses,Mycobacterium phage Cambiare,"Mycobacterium phage Cambiare, complete genome",True
MH399771,2250373,Viruses,Mycobacterium phage ByChance,"Mycobacterium phage ByChance, complete genome",True
NC_010147,2994039,Viruses,Staphylococcus phage phiMR11,"Staphylococcus phage phiMR11 DNA, complete genome",True
MG962362,2094128,Viruses,Mycobacterium phage AltPhacts,"Mycobacterium phage AltPhacts, complete genome",True
NC_020846,754049,Viruses,Vibrio phage pYD21-A,Vibrio phage pYD21-A genomic sequence,True
NC_028958,1582151,Viruses,Clostridium phage phiCD146,"Clostridium phage phiCD146, complete genome",True
KX621005,1897554,Viruses,Arthrobacter phage Vallejo,"Arthrobacter phage Vallejo, complete genome",True
KX683293,1897480,Viruses,Mycobacterium phage Daffy,"Mycobacterium phage Daffy, complete genome",True
KM197169,1527520,Viruses,Mycobacterium phage Piro94,"Mycobacterium phage Piro94, complete genome",True
NC_019525,1127515,Viruses,Bdellovibrio phage phi1422,"Bdellovibrio phage phi1422, complete genome",True
MH051253,2126950,Viruses,Mycobacterium phage GreedyLawyer,"Mycobacterium phage GreedyLawyer, complete genome",True
NC_030947,1567010,Viruses,Clostridium phage phiCT19406B,"Clostridium phage phiCT19406B, complete genome",True
KR997931,1675550,Viruses,Mycobacterium phage Girafales,"Mycobacterium phage Girafales, complete genome",True
KU935726,1821279,Viruses,Mycobacterium phage Xerxes,"Mycobacterium phage Xerxes, complete genome",True
NC_021307,1327776,Viruses,Mycobacterium phage Severus,"Mycobacterium phage Severus, complete genome",True
MK279895,2499070,Viruses,Mycobacterium phage Zaider,"Mycobacterium phage Zaider, complete genome",True
MH271296,2201427,Viruses,Gordonia phage Emperor,"Gordonia phage Emperor, complete genome",True
KX831080,1913044,Viruses,Mycobacterium phage Lukilu,"Mycobacterium phage Lukilu, complete genome",True
MH834614,2419958,Viruses,Arthrobacter phage Judy,"Arthrobacter phage Judy, complete genome",True
MH651178,2301700,Viruses,Mycobacterium phage KristaRAM,"Mycobacterium phage KristaRAM, complete genome",True
MF919492,2041518,Viruses,Mycobacterium phage Arib1,"Mycobacterium phage Arib1, complete genome",True
MK061415,2488788,Viruses,Mycobacterium phage Rhynn,"Mycobacterium phage Rhynn, complete genome",True
NC_027374,1540091,Viruses,Bacillus phage Moonbeam,"Bacillus phage Moonbeam, complete genome",True
KY965065,1983575,Viruses,Mycobacterium phage Heffalump,"Mycobacterium phage Heffalump, complete genome",True
KX557280,1887649,Viruses,Gordonia phage JSwag,"Gordonia phage JSwag, complete genome",True
JX262376,1211278,Viruses,Streptomyces phage phiELB20,"Streptomyces phage phiELB20, complete genome",True
NC_024360,1486421,Viruses,Listeria phage LMSP-25,"Listeria phage LMSP-25, complete genome",True
NC_026591,1527536,Viruses,Mycobacterium phage Trike,"Mycobacterium phage Trike, complete genome",True
NC_005357,2885909,Viruses,Bordetella phage BPP-1,"Bordetella phage BPP-1, complete genome",True
MG099945,2047840,Viruses,Mycobacterium phage Koko,"Mycobacterium phage Koko, complete genome",True
MF140397,2015853,Viruses,Arthrobacter phage Abidatro,"Arthrobacter phage Abidatro, complete genome",True
MH632118,2282911,Viruses,Mycobacterium phage Zeeculate,"Mycobacterium phage Zeeculate, complete genome",True
MK279866,2499047,Viruses,Mycobacterium phage MRabcd,"Mycobacterium phage MRabcd, complete genome",True
NC_031264,1718278,Viruses,Brucella phage BiPBO1,"Brucella phage BiPBO1, complete genome",True
MF919533,2041563,Viruses,Propionibacterium phage Supernova,"Propionibacterium phage Supernova, complete genome",True
MG962369,2094134,Viruses,Gordonia phage Kerry,"Gordonia phage Kerry, complete genome",True
MK016497,2484207,Viruses,Microbacterium phage Johann,"Microbacterium phage Johann, complete genome",True
KY083059,1916113,Viruses,Mycobacterium phage Achebe,"Mycobacterium phage Achebe, complete genome",True
KX576638,1897770,Viruses,Mycobacterium phage Gruunaga,"Mycobacterium phage Gruunaga, complete genome",True
NC_005178,2907964,Viruses,Pseudomonas phage D3112,"Bacteriophage D3112, complete genome",True
MH834624,2419966,Viruses,Arthrobacter phage Polka,"Arthrobacter phage Polka, complete genome",True
NC_020839,754055,Viruses,Rhodobacter phage RC1,Rhodobacter phage RC1 genomic sequence,True
NC_005879,260372,Viruses,Vibrio phage VP2,"Vibrio phage VP2, complete genome",True
MH020246,2126790,Viruses,Mycobacterium phage SchoolBus,"Mycobacterium phage SchoolBus, complete genome",True
MF319184,2024010,Viruses,Mycobacterium phage GenevaB15,"Mycobacterium phage GenevaB15, complete genome",True
KX664455,1897498,Viruses,Mycobacterium phage Zombie,"Mycobacterium phage Zombie, complete genome",True
KU160659,1772310,Viruses,Arthrobacter phage Preamble,"Arthrobacter phage Preamble, complete genome",True
MH697588,2301554,Viruses,Mycobacterium phage Jaykayelowell,"Mycobacterium phage Jaykayelowell, complete genome",True
NC_031243,1821538,Viruses,Mycobacterium phage Xeno,"Mycobacterium phage Xeno, complete genome",True
KY549155,1955424,Viruses,Mycobacterium phage Tinybot,"Mycobacterium phage Tinybot, complete genome",True
KR080200,1647307,Viruses,Mycobacterium phage AlanGrant,"Mycobacterium phage AlanGrant, complete genome",True
MK359315,2502433,Viruses,Mycobacterium phage MisterCuddles,"Mycobacterium phage MisterCuddles, complete genome",True
NC_029005,1755682,Viruses,Streptomyces phage phiSAJS1,"Streptomyces phage phiSAJS1, complete genome",True
NC_028934,1647301,Viruses,Mycobacterium phage Vincenzo,"Mycobacterium phage Vincenzo, complete genome",True
NC_028653,1647475,Viruses,Gordonia phage GTE8,"Gordonia phage GTE8, complete genome",True
NC_018272,1168479,Viruses,Nonlabens phage P12024L,"Persicivirga phage P12024L, complete genome",True
NC_029006,1567011,Viruses,Clostridium phage phiCT19406C,"Clostridium phage phiCT19406C, complete genome",True
NC_023603,1463809,Viruses,Mycobacterium phage 39HC,"Mycobacterium phage 39HC, complete genome",True
MH001452,2108124,Viruses,Mycobacterium phage Kheth,"Mycobacterium phage Kheth, complete genome",True
KU935729,1821539,Viruses,Mycobacterium phage SkinnyPete,"Mycobacterium phage SkinnyPete, complete genome",True
MH697580,2301538,Viruses,Gordonia phage Catfish,"Gordonia phage Catfish, complete genome",True
MH744418,2315618,Viruses,Streptomyces phage JustBecause,"Streptomyces phage JustBecause, complete genome",True
MG770213,2079284,Viruses,Mycobacterium phage OldBen,"Mycobacterium phage OldBen, complete genome",True
NC_025426,1526408,Viruses,Staphylococcus phage P108,"Staphylococcus phage P108, complete genome",True
MH371124,2250353,Viruses,Microbacterium phage VitulaEligans,"Microbacterium phage VitulaEligans, complete genome",True
NC_026590,1486472,Viruses,Mycobacterium phage Gaia,"Mycobacterium phage Gaia, complete genome",True
KF024733,1340834,Viruses,Mycobacterium phage Medusa,"Mycobacterium phage Medusa, complete genome",True
KJ538723,1471544,Viruses,Mycobacterium phage KingVeVeVe,"Mycobacterium phage KingVeVeVe, complete genome",True
NC_027340,1564096,Viruses,Erwinia phage phiEa2809,"Erwinia phage phiEa2809, complete genome",True
KU160642,1772295,Viruses,Arthrobacter phage Circum,"Arthrobacter phage Circum, complete genome",True
NC_019925,2678590,Viruses,Dickeya phage vB-DsoM-LIMEstone1,Dickeya phage vB_DsoM_LIMEstone1 complete genome,True
NC_028977,1671396,Viruses,Klebsiella phage vB_KpnP_KpV289,"Klebsiella phage vB_KpnP_KpV289, complete genome",True
NC_028812,1567485,Viruses,Proteus phage pPM_01,"Proteus phage pPM_01, complete genome",True
KU647626,1796995,Viruses,Arthrobacter phage KellEzio,"Arthrobacter phage KellEzio, complete genome",True
MK359331,2502444,Viruses,Mycobacterium phage Rajelicia,"Mycobacterium phage Rajelicia, complete genome",True
NC_022055,1340708,Viruses,Mycobacterium phage Bobi,"Mycobacterium phage Bobi, complete genome",True
MF281061,2015833,Viruses,Mycobacterium phage Ksquared,"Mycobacterium phage Ksquared, complete genome",True
NC_023570,1406779,Viruses,Acinetobacter phage Petty,"Acinetobacter phage Petty, complete genome",True
KX369584,1873889,Viruses,Mycobacterium phage Makemake,"Mycobacterium phage Makemake, complete genome",True
