DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,0.9133935106123444,.9133
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TKPertStrategy,0.8894942555963521,.8894
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.9102886573242305,.9102
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,MaxStrategy,0.9008314254729485,.9008
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.8989874638379942,.8989
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,BottomTruncateStrategy,0.9070791195716835,.9070
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9128620812969365,.9128
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,0.9059618930547019,.9059
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.90526566028765,.9052
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9088516746411482,.9088
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TopBottomTruncateStrategy,0.9090249213646261,.9090
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.9090479006505027,.9090
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.9026966571393065,.9026
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.9127109384484643,.9127
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.907527938106349,.9075
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.9105788903598507,.9105
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9114589556697336,.9114
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.8949169110459433,.8949
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.90961262553802,.9096
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,0.9101442421376211,.9101
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9110794103661435,.9110
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9167974882260597,.9167
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.9044226044226045,.9044
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9085365853658537,.9085
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.9088696921766638,.9088
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,0.9054370607816545,.9054
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9104878048780488,.9104
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9114434947768281,.9114
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9131386861313869,.9131
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9149370125974805,.9149
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.8925464378086058,.8925
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9006436512580457,.9006
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TKPertStrategy,0.8855596122371898,.8855
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,0.9013265068652547,.9013
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.9039953676896352,.9039
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.8962588937342209,.8962
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9145741014278681,.9145
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.8882466281310212,.8882
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9111508646392368,.9111
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9170590365809489,.9170
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.8893899536515095,.8893
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9165259348612786,.9165
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.8926619374345853,.8926
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TKPertStrategy,0.8873086657828131,.8873
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.9046485402831725,.9046
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,0.9057118077066039,.9057
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,BottomTruncateStrategy,0.9026672905942911,.9026
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.9042064333686815,.9042
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.895053166897827,.8950
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9047785956303307,.9047
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,MaxStrategy,0.9072565941412422,.9072
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.8884735202492212,.8884
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.8890230648472407,.8890
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,0.9061264822134387,.9061
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.8925222409232988,.8925
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9063436563436563,.9063
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9128620520373097,.9128
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,BottomTruncateStrategy,0.9171989875858745,.9171
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9146953405017921,.9146
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,0.9134105161601543,.9134
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,0.9205153135634419,.9205
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,0.9128205128205128,.9128
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,0.9155653450807636,.9155
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9048453006421483,.9048
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9057305591072883,.9057
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.9064277932453698,.9064
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.8929167660386359,.8929
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.8957024996921561,.8957
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9179970972423803,.9179
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9157032755298651,.9157
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.9106138566471222,.9106
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.9115327747658946,.9115
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9121710921542714,.9121
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9045745204131824,.9045
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,0.9083175803402647,.9083
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.9114873035066505,.9114
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9083333333333333,.9083
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.912965401652101,.9129
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9098234387960659,.9098
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.8952046783625731,.8952
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9215379052669639,.9215
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9137489325362939,.9137
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,0.9073737740646567,.9073
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.915709748350843,.9157
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.9186717998075072,.9186
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9196850393700788,.9196
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.9043500062680205,.9043
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,0.9199473495273424,.9199
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9158362348421178,.9158
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9137992195814119,.9137
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9139121854958067,.9139
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.8972313467855466,.8972
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,0.9078931013051584,.9078
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.9124367049524515,.9124
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.918429003021148,.9184
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9166072701354241,.9166
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9136893799877226,.9136
MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.8854803367546996,.8854
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9094238281250001,.9094
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9113894139886578,.9113
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,0.9077516660820764,.9077
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.9039758195768426,.9039
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9076994434137291,.9076
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.8467677573822825,.8467
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8777792057576147,.8777
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.8708515564702856,.8708
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8213552361396304,.8213
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,0.844414535666218,.8444
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TKPertStrategy,0.8966202783300198,.8966
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,MaxStrategy,0.8286298568507157,.8286
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8674317372378314,.8674
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,0.8236751548520302,.8236
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.849438202247191,.8494
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,0.8629590207557212,.8629
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,BottomTruncateStrategy,0.8776241679467486,.8776
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9159058145122537,.9159
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8445692883895131,.8445
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.9040859153190963,.9040
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9061354192129063,.9061
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.872013431486504,.8720
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,0.8662018155505854,.8662
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.8989514921073857,.8989
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,0.8527214514407685,.8527
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,0.8662905130560294,.8662
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.834536220261962,.8345
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8694867165334021,.8694
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9160160870593802,.9160
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.861498371335505,.8614
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.9064542969214311,.9064
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8597737437516443,.8597
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.916794886968872,.9167
MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.8989195678271308,.8989
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.7804739605505889,.7804
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8175182481751825,.8175
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.8271870794078062,.8271
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.9045876037091264,.9045
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.8681473873411222,.8681
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9155134741442099,.9155
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8920702103821735,.8920
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.8819969742813918,.8819
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,0.9203072491598656,.9203
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9190102595051297,.9190
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8426111333600321,.8426
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.8681389642257524,.8681
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9181545835829839,.9181
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.8776446596992098,.8776
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,0.889251632345555,.8892
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9085482330468003,.9085
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8807197943444731,.8807
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,0.8189797037849699,.8189
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8647802842613118,.8647
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.8883343730505302,.8883
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,0.9084594393450756,.9084
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.8589760377111432,.8589
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.917538311846266,.9175
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8818998716302953,.8818
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8411994083635874,.8411
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9160361239931657,.9160
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.906450845036896,.9064
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.8902367899218477,.8902
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,0.8983232251159472,.8983
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.8947616800377536,.8947
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.8945594607607127,.8945
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.8769250350006365,.8769
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.8693203634967364,.8693
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,TKPertStrategy,0.8672294704528013,.8672
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.8942134898766023,.8942
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.8802129547471162,.8802
MaxStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.875898185361101,.8758
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.8886253113509667,.8886
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.8921102661596959,.8921
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.912655552946701,.9126
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.878530367408148,.8785
MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9068609593199757,.9068
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.8720123361603701,.8720
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,0.8998054474708171,.8998
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.8878097372680861,.8878
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8841839949590422,.8841
MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.8723534451107576,.8723
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,0.8553046218487395,.8553
MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.8763593380614657,.8763
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8758505584799077,.8758
MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8657751362060426,.8657
MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8612356751370204,.8612
MaxStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.8886446886446886,.8886
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.8745354350890682,.8745
MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.884588318085855,.8845
MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8704168759417379,.8704
