DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9354361754558896,.9354
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,0.8950303631181062,.8950
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.8903322508118912,.8903
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9054021021755072,.9054
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9410637278390034,.9410
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9229812118949858,.9229
TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,0.8927070457354759,.8927
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9390302448391742,.9390
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,0.9104776194048512,.9104
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9186717998075071,.9186
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9203408669877733,.9203
TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,0.8714339575216791,.8714
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,0.9212871287128713,.9212
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9390905801471474,.9390
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,0.8938679245283019,.8938
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.8907027164902437,.8907
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.8917039244908096,.8917
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8911411411411412,.8911
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,0.9048030621064329,.9048
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,0.9172988434274344,.9172
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.9133414932680538,.9133
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9286157666045933,.9286
TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,0.9196275422690517,.9196
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.9463920009637394,.9463
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,0.9447043300947582,.9447
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9325681492109039,.9325
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.8969543147208122,.8969
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.9252651278852153,.9252
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.943559017375674,.9435
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9179316302603973,.9179
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,0.9129055867284703,.9129
TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.8962019052332055,.8962
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.9211887859463361,.9211
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.883564305141821,.8835
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,0.9473430533799253,.9473
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.9202438720915763,.9202
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9432821381061797,.9432
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.945673076923077,.9456
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,0.9327966825222587,.9327
TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9431228112546793,.9431
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9245702257045959,.9245
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.9040543943591035,.9040
TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.9093410028760786,.9093
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.9403474668934516,.9403
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,0.854688618468146,.8546
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9184789211517435,.9184
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9216853130207093,.9216
TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,0.8667457493080268,.8667
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9301430804376578,.9301
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9291376411241893,.9291
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9125996015936255,.9125
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.9225892965988054,.9225
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.934373125374925,.9343
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.8962877918101799,.8962
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9457569913211186,.9457
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9044153323629305,.9044
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.9408660189516613,.9408
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.9267990074441688,.9267
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9447406689287445,.9447
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,0.9262536873156343,.9262
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9122937600793946,.9122
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,0.9230769230769231,.9230
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9163654493331672,.9163
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.9332191780821918,.9332
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.9356739208849344,.9356
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TfidfStrategy,0.9257985257985257,.9257
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.90028775178281,.9002
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.9227119490573105,.9227
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.9057842889618591,.9057
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,0.9055589492974955,.9055
TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,0.9081720695180574,.9081
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.899311751210808,.8993
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,0.8920953575909661,.8920
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,0.9405272838749235,.9405
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,0.9161904761904761,.9161
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9241228602646594,.9241
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.891256962945023,.8912
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.940302085830736,.9403
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9207821509150164,.9207
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.9498368185664209,.9498
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.9321170477431584,.9321
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,0.890068233510235,.8900
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9355300859598854,.9355
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,0.9369391219985447,.9369
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,0.9139839034205232,.9139
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,0.9147755925365608,.9147
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,0.925130445334304,.9251
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,0.9405940594059405,.9405
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9376493072145246,.9376
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9430164888457808,.9430
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.8836086404066074,.8836
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,0.9132409177820268,.9132
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,0.9450919139733269,.9450
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,0.9184579439252337,.9184
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,0.9348640483383687,.9348
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,0.9162974494072567,.9162
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.9059224649576967,.9059
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,0.9145183175033922,.9145
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9110052644773127,.9110
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.9254872933629411,.9254
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9312299728863692,.9312
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9331722054380664,.9331
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9303273773833793,.9303
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,0.9233885380674371,.9233
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,0.9065316705766143,.9065
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,0.9134709931170107,.9134
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9163591635916358,.9163
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9475579023160927,.9475
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.904683335448661,.9046
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TfidfStrategy,0.932055326377093,.9320
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,0.9243982097496068,.9243
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,0.8979793001478561,.8979
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9106029106029107,.9106
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,0.8609254161751212,.8609
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9092015579357352,.9092
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,0.9120080220606669,.9120
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9130222330808697,.9130
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,0.9320341047503045,.9320
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9429292322479874,.9429
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.9142457122856142,.9142
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.935360276850822,.9353
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,0.8950086058519794,.8950
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,0.9339518984251006,.9339
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,0.9037688442211055,.9037
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9345680516632143,.9345
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9379077071756462,.9379
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,0.9383039542639352,.9383
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,0.9107165031665219,.9107
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,0.9111797405806054,.9111
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,0.9177113069380662,.9177
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9381455826953456,.9381
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,0.9264150943396227,.9264
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,0.9107557074838237,.9107
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8979077388454751,.8979
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.9056699078166435,.9056
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9299111549851925,.9299
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,0.9357864357864358,.9357
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,0.911783159744008,.9117
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,0.8943151468904998,.8943
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,0.9182578310245851,.9182
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.9279566088904609,.9279
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,0.85480464625132,.8548
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9471915506481038,.9471
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,0.8774958134741724,.8774
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,0.9135467980295566,.9135
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,0.9392426640691586,.9392
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.945524358051356,.9455
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,0.9231531978185424,.9231
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,0.9273927392739275,.9273
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9249881684808329,.9249
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,0.936002860207365,.9360
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9425120772946859,.9425
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9242949035131123,.9242
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,0.9028758829465188,.9028
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.9171793658305726,.9171
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.9010324855200201,.9010
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9375518426353833,.9375
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9438174978764714,.9438
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,0.9370069183153296,.9370
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.8813602334729095,.8813
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,0.9328168502602591,.9328
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9481320275661952,.9481
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,0.9460271667267699,.9460
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.9155787641427329,.9155
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9133202175674112,.9133
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9401586157173756,.9401
TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,0.9346381539205026,.9346
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.8886224673300563,.8886
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9312522340045275,.9312
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.892175572519084,.8921
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.9417899587678874,.9417
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.913410900183711,.9134
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9397619047619047,.9397
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.9215472292955013,.9215
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.8811171827565271,.8811
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9221251819505094,.9221
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9457139402732437,.9457
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9420812304734438,.9420
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,0.9347129834934712,.9347
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.9387705118785206,.9387
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.9158970570126831,.9158
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,0.9236838860806312,.9236
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8985330073349633,.8985
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,0.8862016293279023,.8862
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9248627059410884,.9248
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.9257431700565653,.9257
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9392545982575023,.9392
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9449121962954053,.9449
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,0.9110720562390158,.9110
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.9211452710631307,.9211
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.9465814542385145,.9465
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9428845692344612,.9428
TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.9118464258651175,.9118
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9443835949860048,.9443
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9275573352748453,.9275
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9373141429760914,.9373
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.9360925136944613,.9360
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,0.9252391638124483,.9252
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9303418301421356,.9303
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.932217984992004,.9322
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.9353387020369494,.9353
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9334776855527488,.9334
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9417463969964878,.9417
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9385857597259604,.9385
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,0.9275503970678071,.9275
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.9097336194924883,.9097
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.9277181127066491,.9277
