NT2PhageStrategy,NT2BactStrategy,MegaDNAPhageStrategy,MegaDNABactStrategy,DNABERTPhageStrategy,DNABERTBactStrategy,F1Score1,F1Score2,F1Score3,F1Score4,F1Score5,Average
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.957446813583374,0.9411764740943909,0.9555555582046509,,,.9513
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9554263353347778,0.9476743936538696,0.9569471478462219,,,.9533
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.945841372013092,0.948443591594696,0.9578692317008972,,,.9507
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9582118391990662,0.960622251033783,0.9673011302947998,,,.9620
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9648780226707458,0.9383932948112488,0.9583333134651184,,,.9538
TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9586777091026306,0.9435055255889893,0.9618768095970154,,,.9546
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9525207877159119,0.9547885060310364,0.9517308473587036,,,.9530
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9547885060310364,0.961557149887085,0.955726683139801,,,.9573
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9487922787666321,0.9420152306556702,0.961013674736023,,,.9506
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9592233300209045,0.9527938365936279,0.951597273349762,,,.9545
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9555555582046509,0.9625668525695801,0.9523351192474365,,,.9568
TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9630350470542908,0.9616690874099731,0.9515418410301208,,,.9587
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9474196434020996,0.9452784657478333,0.9524272084236145,,,.9483
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9648780226707458,0.9561830759048462,0.9489547610282898,,,.9566
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9482842087745667,0.9644768834114075,0.9578692317008972,,,.9568
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9648780226707458,0.9552529454231262,0.9620253443717957,,,.9607
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9368575811386108,0.9601554870605469,0.9640427827835083,,,.9536
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9629629850387573,0.9457889795303345,0.9563106894493103,,,.9550
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9565637111663818,0.9450121521949768,0.9578284025192261,,,.9531
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9539058804512024,0.9544786810874939,0.9594594836235046,,,.9559
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9597673416137695,0.9641125202178955,0.9561403393745422,,,.9600
TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9556412696838379,0.9624207019805908,0.9467570185661316,,,.9549
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9459459185600281,0.9568589329719543,0.9585971832275391,,,.9538
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9635745286941528,0.9627816081047058,0.9523346424102783,,,.9595
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9595319628715515,0.939306378364563,0.9554263353347778,,,.9514
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9578284025192261,0.960545539855957,0.9624207019805908,,,.9602
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9591439962387085,0.9614822268486023,0.9591041803359985,,,.9599
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9596891403198242,0.9561022520065308,0.9601167440414429,,,.9586
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9626032114028931,0.9585971832275391,0.9562256932258606,,,.9591
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9573230147361755,0.9485936164855957,0.9601554870605469,,,.9553
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9597283005714417,0.9640077948570251,0.9449806809425354,,,.9562
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.950772225856781,0.9598451852798462,0.9558038115501404,,,.9554
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9519650936126709,0.9592233300209045,0.9587178230285645,,,.9566
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.960038959980011,0.9586777091026306,0.9553831219673157,,,.9580
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.955339789390564,0.9563953280448914,0.9510421752929688,,,.9542
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9523809552192688,0.964946448802948,0.9522891640663147,,,.9565
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9599999785423279,0.9535452127456665,0.9541284441947937,,,.9558
TKPertStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9585971832275391,0.9508196711540222,0.9498295187950134,,,.9530
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9438310265541077,0.9583333134651184,0.9216362833976746,,,.9412
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9585971832275391,0.9639376401901245,0.9374090433120728,,,.9533
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9494163393974304,0.9640077948570251,0.9522891640663147,,,.9552
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9539058804512024,0.9673011302947998,0.9601554870605469,,,.9604
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.945699155330658,0.9544131755828857,0.9555555582046509,,,.9518
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9601941704750061,0.9497098922729492,0.9411187171936035,,,.9503
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9629629850387573,0.9455782175064087,0.9504854083061218,,,.9530
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9578692317008972,0.9542801380157471,0.9560975432395935,,,.9560
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9545014500617981,0.9587178230285645,0.9502174854278564,,,.9544
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9552963972091675,0.9531174302101135,0.9620622396469116,,,.9568
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9516907930374146,0.9513721466064453,0.9562682509422302,,,.9531
TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9566488265991211,0.9345703125,0.9616318345069885,,,.9509
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9601941704750061,0.9602327942848206,0.956186830997467,,,.9588
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9500242471694946,0.9529811143875122,0.9518248438835144,,,.9516
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9603481888771057,0.9639376401901245,0.9610894918441772,,,.9617
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9573643207550049,0.9610515832901001,0.9577053785324097,,,.9587
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9619883298873901,0.9582118391990662,0.9491525292396545,,,.9564
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.957487940788269,0.9532079100608826,0.9539951682090759,,,.9548
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9529811143875122,0.9653151035308838,0.9572400450706482,,,.9585
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9534432291984558,0.9626032114028931,0.9597673416137695,,,.9586
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9541284441947937,0.9601167440414429,0.945472240447998,,,.9532
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9527482986450195,0.9437314867973328,0.9572400450706482,,,.9512
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9502655863761902,0.9615945816040039,0.9443099498748779,,,.9520
TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9515503644943237,0.9540396928787231,0.943025529384613,,,.9495
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9509470462799072,0.962493896484375,0.961240291595459,,,.9582
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9622824192047119,0.9566488265991211,0.9488416910171509,,,.9559
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9653489589691162,0.9463508725166321,0.9526569843292236,,,.9547
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9596107006072998,0.955339789390564,0.9639376401901245,,,.9596
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9563530683517456,0.9563530683517456,0.963468074798584,,,.9587
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9545454382896423,0.9564375877380371,0.9612027406692505,,,.9573
TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9610515832901001,0.9572815299034119,0.9593023061752319,,,.9592
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9567751288414001,0.9601554870605469,0.9639727473258972,,,.9603
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9562682509422302,0.9343629479408264,0.9562256932258606,,,.9489
TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9586777091026306,0.9437229633331299,0.9619511961936951,,,.9547
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9545014500617981,0.9509946703910828,0.9473175406455994,,,.9509
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9539951682090759,0.9505045413970947,0.9581711888313293,,,.9542
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9569007158279419,0.9547885060310364,0.9597283005714417,,,.9571
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9625304341316223,0.9588377475738525,0.9626032114028931,,,.9613
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9551219344139099,0.9582929015159607,0.9550941586494446,,,.9561
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.952843964099884,0.9619883298873901,0.9512313008308411,,,.9553
TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9592233300209045,0.9531627297401428,0.9610894918441772,,,.9578
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9411764740943909,0.9626032114028931,0.9549636840820312,,,.9529
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.960698664188385,0.9525653719902039,0.9555984735488892,,,.9562
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9569007158279419,0.9582929015159607,0.9617646932601929,,,.9589
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9556746482849121,0.9643728733062744,0.9586374759674072,,,.9595
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9625668525695801,0.9637155532836914,0.9597283005714417,,,.9620
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9639376401901245,0.964946448802948,0.949903666973114,,,.9595
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9467625617980957,0.9558038115501404,0.9592628479003906,,,.9539
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9380789995193481,0.9408313035964966,0.951636552810669,,,.9435
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.962493896484375,0.9633967876434326,0.960622251033783,,,.9621
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9644076228141785,0.9640427827835083,0.9620991349220276,,,.9635
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9466602802276611,0.9520581364631653,0.9613526463508606,,,.9533
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9534883499145508,0.9622092843055725,0.9601941704750061,,,.9586
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.948483407497406,0.9516907930374146,0.9549636840820312,,,.9517
TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9602327942848206,0.953533411026001,0.9522431492805481,,,.9553
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9532619118690491,0.9461020231246948,0.9639727473258972,,,.9544
TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9495919346809387,0.9593023061752319,0.9532619118690491,,,.9540
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9553831219673157,0.9545454382896423,0.9611272811889648,,,.9570
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9568589329719543,0.9633252024650574,0.9645459055900574,,,.9615
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9548762440681458,0.9610515832901001,0.9601167440414429,,,.9586
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.960038959980011,0.9019806981086731,0.9522882103919983,,,.9381
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9510895609855652,0.9552963972091675,0.9569840431213379,,,.9544
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9582929015159607,0.9568589329719543,0.9561830759048462,,,.9571
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9648780226707458,0.9364613890647888,0.959571361541748,,,.9536
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9659201502799988,0.9554694890975952,0.9533980488777161,,,.9582
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9563953280448914,0.9449806809425354,0.9602327942848206,,,.9538
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9564796686172485,0.9520116448402405,0.957446813583374,,,.9553
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9574056267738342,0.9260512590408325,0.9566910266876221,,,.9467
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9601167440414429,0.9586777091026306,0.9553831219673157,,,.9580
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9482842087745667,0.9528392553329468,0.9550072550773621,,,.9520
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9592233300209045,0.9583333134651184,0.9515503644943237,,,.9563
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9466602802276611,0.9650824666023254,0.9597673416137695,,,.9571
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9629629850387573,0.961557149887085,0.9583736658096313,,,.9609
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9577874541282654,0.9596107006072998,0.959571361541748,,,.9589
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9531627297401428,0.9626032114028931,0.9509615302085876,,,.9555
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9640077948570251,0.9581711888313293,0.9560598731040955,,,.9594
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9506769776344299,0.9584138989448547,0.9587578773498535,,,.9559
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9534541964530945,0.9572815299034119,0.9525653719902039,,,.9544
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.951597273349762,0.9662261605262756,0.9476236701011658,,,.9551
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9573230147361755,0.9579507112503052,0.9511841535568237,,,.9554
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9479824900627136,0.9635745286941528,0.9592233300209045,,,.9569
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9511841535568237,0.9668616056442261,0.9566488265991211,,,.9582
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9623839855194092,0.9543689489364624,0.950072705745697,,,.9556
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9640427827835083,0.9582524299621582,0.9578692317008972,,,.9600
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9657198786735535,0.935153603553772,0.9563953280448914,,,.9524
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9471642971038818,0.9508993625640869,0.9592537879943848,,,.9524
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9544131755828857,0.9582929015159607,0.9555125832557678,,,.9560
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9639727473258972,0.9621726274490356,0.9558894634246826,,,.9606
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9552963972091675,0.9577053785324097,0.964442253112793,,,.9591
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9592233300209045,0.9526569843292236,0.9625304341316223,,,.9581
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9659201502799988,0.9626032114028931,0.9548324346542358,,,.9611
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9406614899635315,0.9496123790740967,0.9620991349220276,,,.9507
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9608127474784851,0.9616690874099731,0.955974817276001,,,.9594
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9556313753128052,0.9398170709609985,0.9566065073013306,,,.9506
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9605070948600769,0.9563530683517456,0.9566065073013306,,,.9578
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9510421752929688,0.9505521059036255,0.9560546875,,,.9525
TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9631068110466003,0.9639024138450623,0.9518716335296631,,,.9596
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9433218240737915,0.9624573588371277,0.9650145769119263,,,.9569
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9603098034858704,0.9533980488777161,0.9540396928787231,,,.9559
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9678362607955933,0.9488416910171509,0.960622251033783,,,.9591
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.957198441028595,0.947826087474823,0.9558038115501404,,,.9536
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9654164910316467,0.9376199841499329,0.9592233300209045,,,.9540
TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.963468074798584,0.9451395869255066,0.9148614406585693,,,.9411
TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9177877306938171,0.9631068110466003,0.9564796686172485,,,.9457
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9591041803359985,0.955339789390564,0.9635036587715149,,,.9593
TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9654164910316467,0.9526112079620361,0.9602712988853455,,,.9594
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.960698664188385,0.9635036587715149,0.9613313674926758,,,.9618
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9621726274490356,0.9587578773498535,0.9584541320800781,,,.9597
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9521951079368591,0.9502174854278564,0.9315476417541504,,,.9446
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9087321162223816,0.9649122953414917,0.9615945816040039,,,.9450
TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9528846144676208,0.9543246030807495,0.9597673416137695,,,.9556
TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.962493896484375,0.9599217772483826,0.9471662044525146,,,.9565
TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9653489589691162,0.9497098922729492,0.9621726274490356,,,.9590
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9563953280448914,0.9511841535568237,0.9542609453201294,,,.9539
TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9505813717842102,0.9471662044525146,0.9537126421928406,,,.9504
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9591836929321289,0.961557149887085,0.9347719550132751,,,.9518
TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9526112079620361,0.9504092335700989,0.9619883298873901,,,.9550
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9530266523361206,0.9430349469184875,0.9465060234069824,,,.9475
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9619883298873901,0.9550941586494446,0.9640077948570251,,,.9603
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9416342377662659,0.9557177424430847,0.9579507112503052,,,.9517
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9506292343139648,0.9591041803359985,0.961013674736023,,,.9569
TKPertStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9586374759674072,0.94767165184021,0.951076328754425,,,.9524
